Chr	Start	End	MeanCovT	MeanCovN
6	152600000	152600150	213.195997275604	206.055134534836
6	152800000	152800150	208.291102184836	206.684899784159
6	153000000	153000150	244.460626697882	224.582272185944
6	153200000	153200150	208.309929845603	177.785568160471
6	153400000	153400150	168.350652980957	190.339226275682
6	153600000	153600150	187.341844150918	191.68740301393
6	153800000	153800150	207.942746346538	183.268798177596
6	154000000	154000150	196.01262006839	207.038881781045
6	154200000	154200150	148.493676170969	185.196650261059
6	154400000	154400150	199.367067540668	219.045399490278
6	154600000	154600150	188.935855108289	207.204011501744
6	154800000	154800150	195.235623880792	216.995029349346
6	155000000	155000150	181.919996656105	193.789049750194
6	155200000	155200150	148.895500268978	207.936773251276
6	155400000	155400150	212.95404320428	218.379882106092
6	155600000	155600150	174.193301048707	181.333560717758
6	155800000	155800150	221.061031598477	221.844081196468
6	156000000	156000150	169.179546760078	178.863806929439
6	156200000	156200150	214.216910898399	188.968277268577
6	156400000	156400150	176.034941091209	206.228045839816
6	156600000	156600150	184.18618874278	179.596802033484
6	156800000	156800150	246.958219133725	192.299496999476
6	157000000	157000150	229.297934195293	195.637446141336
6	157200000	157200150	192.734047593572	178.762477799319
6	157400000	157400150	199.214061843598	195.102839951869
6	157600000	157600150	206.027080402717	181.897542369552
6	157800000	157800150	175.417584172247	219.284305023029
6	158000000	158000150	191.521353859778	210.927478724625
6	158200000	158200150	186.75251125733	195.619152253494
6	158400000	158400150	239.751252021264	221.55830123229
6	158600000	158600150	201.796594079277	216.813935793471
6	158800000	158800150	180.548081384939	219.998216163367
6	159000000	159000150	182.215522498749	213.380356272683
6	159200000	159200150	223.523360509025	203.845335822552
6	159400000	159400150	243.94475184634	202.019852795638
6	159600000	159600150	179.915002323959	223.174617288169
6	159800000	159800150	176.698337985051	212.632352253422
6	160000000	160000150	221.586251050687	206.383876921609
6	160200000	160200150	213.959153664099	186.553299066145
6	160400000	160400150	213.201761880101	214.367453556042
6	160600000	160600150	218.328798876371	222.805190598592
6	160800000	160800150	188.691563712449	205.256085749716
6	161000000	161000150	237.271971627278	219.819149782415
6	161200000	161200150	196.702637540193	210.690043971408
6	161400000	161400150	174.22673520685	185.367773100734
6	161600000	161600150	160.919900983461	176.351567276288
6	161800000	161800150	248.450373529672	216.281557059847
6	162000000	162000150	214.897285997774	222.6615730091
6	162200000	162200150	219.740401916162	212.883246527053
6	162400000	162400150	246.157209847983	223.936188267544
6	162600000	162600150	216.212178308844	190.701229381375
6	162800000	162800150	199.510053218306	203.570672986098
6	163000000	163000150	177.829982224239	210.782895912416
6	163200000	163200150	160.305151318973	186.983726092149
6	163400000	163400150	233.113087471775	199.864147731569
6	163600000	163600150	209.52973939495	197.349536034744
6	163800000	163800150	241.814889194524	184.587800619192
6	164000000	164000150	219.224105395398	220.978648320306
6	164200000	164200150	221.294890532961	222.457588475663
6	164400000	164400150	240.252978712644	224.369494407438
6	164600000	164600150	198.643790032646	191.163076530211
6	164800000	164800150	241.991162843109	205.789691954851
6	165000000	165000150	200.909828814892	189.1444311128
6	165200000	165200150	186.42915474155	208.265756140463
6	165400000	165400150	184.643178554895	209.217248344794
6	165600000	165600150	210.045435264239	199.768464663066
6	165800000	165800150	190.018411915154	206.943911069538
6	166000000	166000150	220.08395848199	218.207760248333
6	166200000	166200150	165.514463287529	218.189548421651
6	166400000	166400150	175.257941279983	185.515210428275
6	166600000	166600150	204.460622936052	182.059785083402
6	166800000	166800150	244.610689055295	220.361608779058
6	167000000	167000150	184.211624708732	182.55714843981
6	167200000	167200150	151.76537209279	182.141773903277
6	167400000	167400150	165.657882694093	183.848932408728
6	167600000	167600150	192.729798937294	185.791419073939
6	167800000	167800150	230.953658529806	209.727220598143
6	168000000	168000150	253.926840182101	220.972541510127
6	168200000	168200150	226.396056534709	223.032701190095
6	168400000	168400150	197.766525031708	190.022846823558
6	168600000	168600150	204.640977289202	211.52766852174
6	168800000	168800150	162.622022890433	187.866677925922
6	169000000	169000150	191.648017043474	196.700852585491
6	169200000	169200150	149.886961048211	186.125787545461
6	169400000	169400150	190.346258033802	185.000209894497
6	169600000	169600150	201.44717830999	207.718275603838
6	169800000	169800150	180.901108686908	190.105545066763
6	170000000	170000150	212.835375926017	197.442205855623
6	170200000	170200150	264.134779032236	217.557836661581
6	170400000	170400150	184.007667673178	184.172968135681
6	170600000	170600150	215.286786405321	216.07853048481
6	170800000	170800150	161.976339722548	192.532431043219
6	171000000	171000150	214.43579818068	191.81652123807
7	200000	200150	213.927597664668	176.507739699446
7	400000	400150	173.00242815519	206.905114720576
7	600000	600150	229.52464603842	215.911461540964
7	800000	800150	234.653794055369	216.376874689013
7	1000000	1000150	154.846856134178	198.2259999495
7	1200000	1200150	265.868398565731	187.718727532774
7	1400000	1400150	167.121282779343	183.33724209806
7	1600000	1600150	248.188055879579	210.684739414137
7	1800000	1800150	184.65304242996	203.205066907685
7	2000000	2000150	233.596519029228	224.902185716201
7	2200000	2200150	240.755416291231	190.795029746369
7	2400000	2400150	205.975610367126	212.477783521172
7	2600000	2600150	168.205285449474	198.299887962639
7	2800000	2800150	186.752018604995	198.39280846063
7	3000000	3000150	229.741069986546	198.33869341528
7	3200000	3200150	205.87708300978	195.005930785555
7	3400000	3400150	170.529935497763	189.927445852663
7	3600000	3600150	250.62900105882	191.717537224758
7	3800000	3800150	156.79750934293	195.005784719251
7	4000000	4000150	249.242039726931	211.250511172693
7	4200000	4200150	180.887159383466	208.021785749588
7	4400000	4400150	202.56621204446	203.13638902735
7	4600000	4600150	158.212677797279	187.569048802834
7	4800000	4800150	222.992009529763	196.442431514151
7	5000000	5000150	216.738638774816	211.87055708142
7	5200000	5200150	155.73828096526	182.496895093936
7	5400000	5400150	183.355595374692	202.551033254713
7	5600000	5600150	201.561582759295	206.655031244736
7	5800000	5800150	202.445978237006	209.59895295091
7	6000000	6000150	198.762460573788	194.314224575646
7	6200000	6200150	212.94496390149	200.419746246189
7	6400000	6400150	249.957826823852	207.237777253613
7	6600000	6600150	201.756212111831	216.092373605352
7	6800000	6800150	191.045154370126	204.074629780371
7	7000000	7000150	183.485623689543	195.446978090331
7	7200000	7200150	148.679579731397	211.589316290338
7	7400000	7400150	183.790205818227	196.577202621847
7	7600000	7600150	184.138784325639	180.778234056197
7	7800000	7800150	168.667060571148	191.713457403239
7	8000000	8000150	257.353467618617	212.610857945401
7	8200000	8200150	240.593877117436	224.796610756312
7	8400000	8400150	153.492456511861	210.940499452408
7	8600000	8600150	210.137562815289	208.019935002085
7	8800000	8800150	197.157609485032	183.455810684245
7	9000000	9000150	153.633515888719	187.892686435953
7	9200000	9200150	227.303778966865	183.843862661161
7	9400000	9400150	240.139813398755	212.9406852182
7	9600000	9600150	220.472353207224	176.42711881781
7	9800000	9800150	231.515740977137	209.018674632534
7	10000000	10000150	214.763247882817	208.172958344221
7	10200000	10200150	190.552745148548	209.168408822734
7	10400000	10400150	167.476830324347	194.846931146458
7	10600000	10600150	205.822695607186	192.157828714699
7	10800000	10800150	176.116718938428	181.731436192058
7	11000000	11000150	204.792998427877	209.320333879441
7	11200000	11200150	187.687063054728	204.692260886077
7	11400000	11400150	227.992266841864	197.678460238967
7	11600000	11600150	182.51598308616	177.114339254331
7	11800000	11800150	186.601514395835	176.586285152007
7	12000000	12000150	160.840973174658	177.986513765063
7	12200000	12200150	202.424458439452	182.67564328853
7	12400000	12400150	270.611374737771	200.727727694903
7	12600000	12600150	143.599331741939	191.881109855603
7	12800000	12800150	239.737481126141	197.430698038079
7	13000000	13000150	209.430479914225	210.409129515756
7	13200000	13200150	170.698205846306	185.582445724867
7	13400000	13400150	214.850718893322	204.404566646554
7	13600000	13600150	183.396720643217	218.88019166654
7	13800000	13800150	156.569381781413	210.219834384043
7	14000000	14000150	224.84902664387	224.967575608753
7	14200000	14200150	190.469887946117	184.246073861141
7	14400000	14400150	145.338279957585	180.029031040613
7	14600000	14600150	148.268568634825	182.858037156984
7	14800000	14800150	206.139263249319	199.434811505489
7	15000000	15000150	196.316016375818	193.683352414519
7	15200000	15200150	198.337230184537	197.840360261034
7	15400000	15400150	143.783090816968	178.397516719997
7	15600000	15600150	232.420034176866	208.594664698467
7	15800000	15800150	225.887578103003	215.678308997303
7	16000000	16000150	212.85680115158	195.533758518286
7	16200000	16200150	212.804453326692	189.843949291389
7	16400000	16400150	153.874276055424	195.768685324583
7	16600000	16600150	160.179860482541	175.757929962128
7	16800000	16800150	142.614725944979	185.298157960642
7	17000000	17000150	174.825041405217	199.65338089969
7	17200000	17200150	192.349465459987	201.172676647548
7	17400000	17400150	144.625332517466	193.843153933994
7	17600000	17600150	261.402518926805	191.216250334401
7	17800000	17800150	207.229903538401	201.167568191886
7	18000000	18000150	179.568610803363	176.654982659966
7	18200000	18200150	232.624807712323	223.405785253271
7	18400000	18400150	194.222962840995	191.42728355946
7	18600000	18600150	199.304679064153	210.605473455507
7	18800000	18800150	185.426252522491	215.378612664063
7	19000000	19000150	193.637511915109	179.567989730276
7	19200000	19200150	203.068571236676	204.919775947928
7	19400000	19400150	196.668628902125	204.201416089199
7	19600000	19600150	198.68376829453	191.672847850714
7	19800000	19800150	200.298814594024	221.098282677121
7	20000000	20000150	207.622157553318	179.421063081827
7	20200000	20200150	238.551277918944	207.296136871446
7	20400000	20400150	207.382926782846	192.374885105528
7	20600000	20600150	217.129265249289	222.098349232692
7	20800000	20800150	235.131161107016	223.01976023009
7	21000000	21000150	208.849936108988	195.23296309635
7	21200000	21200150	173.868867375299	219.989032973535
7	21400000	21400150	213.924741064918	212.297354917973
7	21600000	21600150	185.383267968532	210.853329848032
7	21800000	21800150	159.255587733698	177.801484137308
7	22000000	22000150	179.988790628034	181.119466130622
7	22200000	22200150	184.339914737392	202.97004225431
7	22400000	22400150	212.986131273341	220.127147273161
7	22600000	22600150	163.941798325923	188.018869620282
7	22800000	22800150	229.859514985299	209.027683490422
7	23000000	23000150	221.044900691408	212.300658773165
7	23200000	23200150	157.668945880771	180.499375553336
7	23400000	23400150	165.683943715845	195.438626327086
7	23600000	23600150	217.664601444164	178.376281494275
7	23800000	23800150	232.326331375336	214.881206396967
7	24000000	24000150	161.88074304941	191.910765948705
7	24200000	24200150	204.462133492232	198.363133252133
7	24400000	24400150	249.333119579917	219.638540793676
7	24600000	24600150	211.3590071405	185.312267043628
7	24800000	24800150	178.051086020236	178.564096649643
7	25000000	25000150	195.592626015514	219.344055710826
7	25200000	25200150	228.289192156674	220.052721293177
7	25400000	25400150	192.340902366407	185.651815473102
7	25600000	25600150	232.913455675878	200.394769595005
7	25800000	25800150	140.062472276448	177.142187138088
7	26000000	26000150	176.940205940682	212.880939955357
7	26200000	26200150	227.889827962637	200.662786595058
7	26400000	26400150	220.23863640107	218.513423867989
7	26600000	26600150	297.117592479464	202.87087331526
7	26800000	26800150	200.041375339914	194.482745765708
7	27000000	27000150	206.421883668318	217.927996243816
7	27200000	27200150	223.420397046675	196.715472161304
7	27400000	27400150	198.115148435824	201.640462782234
7	27600000	27600150	174.793792151934	188.960153062362
7	27800000	27800150	257.364098603299	209.744387574028
7	28000000	28000150	229.999806378196	200.296167412307
7	28200000	28200150	158.061509539977	187.290945486166
7	28400000	28400150	236.064887001555	223.023832892068
7	28600000	28600150	239.39983632085	216.868546174373
7	28800000	28800150	156.19207083523	176.394076587167
7	29000000	29000150	243.980059609755	212.147823604755
7	29200000	29200150	219.718524104847	215.762584994081
7	29400000	29400150	172.099876217282	190.839518350549
7	29600000	29600150	162.373467492709	187.875686166808
7	29800000	29800150	173.586859891794	180.701119219884
7	30000000	30000150	195.515268106539	195.269909582566
7	30200000	30200150	198.983792056572	215.621771011502
7	30400000	30400150	289.393336264934	208.351404522546
7	30600000	30600150	228.055568186712	184.82608278282
7	30800000	30800150	191.923810875321	182.783210545313
7	31000000	31000150	176.035540251746	180.252671497874
7	31200000	31200150	197.689698032149	215.2726466069
7	31400000	31400150	263.393306352295	195.457694109064
7	31600000	31600150	172.500192285483	183.118518767878
7	31800000	31800150	175.945280552928	184.055219881702
7	32000000	32000150	208.822733141281	203.79214490531
7	32200000	32200150	172.230840897774	195.162797707599
7	32400000	32400150	198.399993970034	204.893993376754
7	32600000	32600150	157.135591729154	184.45496027125
7	32800000	32800150	202.859700490197	206.923006137367
7	33000000	33000150	202.270946966784	184.248609724455
7	33200000	33200150	239.146837429273	219.767722068354
7	33400000	33400150	189.231679002818	205.061424104497
7	33600000	33600150	226.90715773302	184.22528145602
7	33800000	33800150	170.885198914979	186.027138866484
7	34000000	34000150	217.644508410696	209.171089157462
7	34200000	34200150	194.21083368713	194.839118758682
7	34400000	34400150	223.024952643446	223.56347728055
7	34600000	34600150	230.863260216765	208.445973019116
7	34800000	34800150	251.42048884879	216.733580443542
7	35000000	35000150	165.672042252123	177.423849026673
7	35200000	35200150	202.737954925752	175.822124804836
7	35400000	35400150	241.098300936381	212.007183255628
7	35600000	35600150	139.284927378644	194.719131209422
7	35800000	35800150	208.434375741789	212.799574411474
7	36000000	36000150	226.246749660379	212.629505433142
7	36200000	36200150	184.866285146239	212.721466936637
7	36400000	36400150	226.256285888903	194.644674833398
7	36600000	36600150	244.252012390459	209.735530067701
7	36800000	36800150	191.729783089933	219.701365090441
7	37000000	37000150	266.689538193124	193.756784021389
7	37200000	37200150	186.827511834215	186.370165576227
7	37400000	37400150	235.231838128348	213.223418802954
7	37600000	37600150	238.684608305729	216.490069974679
7	37800000	37800150	231.339247297917	221.866828366183
7	38000000	38000150	283.929219945779	223.247172462288
7	38200000	38200150	131.71493402372	185.490746097639
7	38400000	38400150	247.841509866677	208.940907625947
7	38600000	38600150	170.898834918964	195.981589751318
7	38800000	38800150	185.06231093039	192.262875684537
7	39000000	39000150	238.728991875248	206.084597867448
7	39200000	39200150	233.553069460352	219.385372009128
7	39400000	39400150	227.908332571931	210.43756918516
7	39600000	39600150	192.336176261402	191.67277457891
7	39800000	39800150	201.960305344168	189.104159444105
7	40000000	40000150	194.864532955016	206.955778866541
7	40200000	40200150	228.961509558791	222.801090439316
7	40400000	40400150	223.625837645496	223.642689257395
7	40600000	40600150	186.693652960497	204.656958684791
7	40800000	40800150	193.889586960567	177.779257367365
7	41000000	41000150	189.774063820424	186.250518937595
7	41200000	41200150	141.234287048595	178.632933751214
7	41400000	41400150	155.452628043297	176.801709248684
7	41600000	41600150	153.313457476335	190.857717685867
7	41800000	41800150	170.634473580794	188.941875775345
7	42000000	42000150	200.059954532588	218.9823599183
7	42200000	42200150	183.951076143251	212.531128106639
7	42400000	42400150	155.986306284812	176.121219980996
7	42600000	42600150	231.079646052464	203.385634534061
7	42800000	42800150	236.224456841615	219.547050527763
7	43000000	43000150	228.081917305682	219.559940870386
7	43200000	43200150	251.509332412853	212.010584457312
7	43400000	43400150	180.457713424514	193.554121314082
7	43600000	43600150	172.127798259612	183.333541883621
7	43800000	43800150	250.983750767188	194.150274863932
7	44000000	44000150	223.445185352988	206.510997342411
7	44200000	44200150	207.900127023137	209.781280264724
7	44400000	44400150	231.307200149801	221.512516576331
7	44600000	44600150	169.714952442046	178.693213220686
7	44800000	44800150	232.636909833478	205.220232624561
7	45000000	45000150	220.929423252758	221.299689612351
7	45200000	45200150	242.760385325599	214.569042995572
7	45400000	45400150	168.657109234132	175.002011517063
7	45600000	45600150	161.553246151252	187.369811360259
7	45800000	45800150	198.712049137	222.91254659649
7	46000000	46000150	240.761902896187	216.0605570185
7	46200000	46200150	277.56717856555	223.702891659923
7	46400000	46400150	222.951980563227	184.463519323617
7	46600000	46600150	208.969987899322	213.931541016791
7	46800000	46800150	165.911114932688	185.055589524563
7	47000000	47000150	210.553693120965	202.707209100481
7	47200000	47200150	193.469614532883	189.451847807504
7	47400000	47400150	207.776551595579	207.657880033366
7	47600000	47600150	200.498069335774	183.382706949487
7	47800000	47800150	213.920505652067	204.283003241289
7	48000000	48000150	173.107172892648	175.440727104433
7	48200000	48200150	226.961840360909	209.079099469818
7	48400000	48400150	149.874780610733	179.34279210167
7	48600000	48600150	223.00344770687	200.767447263934
7	48800000	48800150	166.369105027538	207.199164561462
7	49000000	49000150	182.031087489633	186.970416258555
7	49200000	49200150	179.346633406015	216.618166316766
7	49400000	49400150	216.880176704028	219.506567600183
7	49600000	49600150	148.754587733005	182.053846737836
7	49800000	49800150	200.906171163693	222.878331365064
7	50000000	50000150	169.377403123926	176.60354844993
7	50200000	50200150	174.864949017376	187.053308694158
7	50400000	50400150	197.692460172513	206.329412723426
7	50600000	50600150	176.924333899737	183.693576965015
7	50800000	50800150	220.887654390914	193.352484272327
7	51000000	51000150	224.074342966578	191.225187969394
7	51200000	51200150	205.945757442135	211.966395925265
7	51400000	51400150	164.74403399398	178.843184094876
7	51600000	51600150	173.897875589974	208.130855334457
7	51800000	51800150	207.79139338905	198.852297861595
7	52000000	52000150	208.791636882684	216.442803386599
7	52200000	52200150	182.081610890666	211.717906373087
7	52400000	52400150	216.568220253583	180.483321484644
7	52600000	52600150	206.774913992025	208.936910773627
7	52800000	52800150	159.029560557766	192.695264669601
7	53000000	53000150	181.15722108622	190.243232436478
7	53200000	53200150	202.978943219576	207.72181279026
7	53400000	53400150	229.999665555791	193.870859884191
7	53600000	53600150	220.026600666131	197.605946811382
7	53800000	53800150	228.898951924998	209.549832891207
7	54000000	54000150	169.803335792011	188.20575090358
7	54200000	54200150	200.730357730945	178.384510590695
7	54400000	54400150	240.326754648416	222.493113146629
7	54600000	54600150	168.727184160987	182.1986310184
7	54800000	54800150	182.357210880126	193.454271717928
7	55000000	55000150	198.486033557144	214.940465800464
7	55200000	55200150	201.501429166057	194.951617321931
7	55400000	55400150	219.782829969992	208.982375566848
7	55600000	55600150	179.884044981759	181.778770138044
7	55800000	55800150	225.678171168971	197.830681328196
7	56000000	56000150	201.313085740588	215.666391130071
7	56200000	56200150	176.460179469937	177.9563493561
7	56400000	56400150	194.418968821562	199.164757796098
7	56600000	56600150	191.159475506244	204.555400845129
7	56800000	56800150	175.268612592109	223.450752568897
7	57000000	57000150	216.148363663019	205.453063827008
7	57200000	57200150	174.140186607381	216.905754711479
7	57400000	57400150	226.766568648379	198.411875311285
7	57600000	57600150	183.022595768501	199.197852483485
7	57800000	57800150	263.738661420824	203.277439705562
7	58000000	58000150	238.827298009412	223.404185671825
7	58200000	58200150	236.845796745834	216.624686133582
7	58400000	58400150	189.533368789671	186.43820125144
7	58600000	58600150	148.384161762815	176.221581595019
7	58800000	58800150	199.190766987392	194.506345933769
7	59000000	59000150	220.274497750696	215.554158983286
7	59200000	59200150	229.988792010485	205.146986583713
7	59400000	59400150	221.36541710244	210.802690975834
7	59600000	59600150	149.676738579113	190.19679503981
7	59800000	59800150	212.158052361356	175.776961375959
7	60000000	60000150	210.705617331066	219.106273108628
7	60200000	60200150	202.401195164766	205.767111375462
7	60400000	60400150	161.472055947313	211.035072314553
7	60600000	60600150	195.514539497482	192.552386666648
7	60800000	60800150	215.823075834906	216.811169113498
7	61000000	61000150	191.668620716238	175.511901255231
7	61200000	61200150	137.309778738323	199.270236631855
7	61400000	61400150	189.553708632139	205.561196722556
7	61600000	61600150	164.13584148578	178.568937396631
7	61800000	61800150	249.534971351252	202.301110641565
7	62000000	62000150	190.830912195571	185.403608717024
7	62200000	62200150	169.378045024611	175.597773224581
7	62400000	62400150	157.65310603267	182.504441938363
7	62600000	62600150	195.906963365403	195.233111572452
7	62800000	62800150	147.172106664711	195.714240800589
7	63000000	63000150	220.656242009902	181.013567664195
7	63200000	63200150	186.55962927011	189.395923411939
7	63400000	63400150	233.940249719448	191.004369384609
7	63600000	63600150	213.874176149676	192.514410684817
7	63800000	63800150	159.026212204444	181.882069446146
7	64000000	64000150	198.45678649206	199.425874161534
7	64200000	64200150	259.605868864936	221.309765323531
7	64400000	64400150	234.700926677623	213.767488207668
7	64600000	64600150	255.906540731743	213.183124712668
7	64800000	64800150	163.476441953502	179.570220666938
7	65000000	65000150	224.196831904735	193.323986616451
7	65200000	65200150	165.456603508271	185.401835758239
7	65400000	65400150	177.205345016189	176.21664069593
7	65600000	65600150	226.522832817607	220.416489627678
7	65800000	65800150	208.908526100452	182.67653491348
7	66000000	66000150	185.852886750834	192.666882253252
7	66200000	66200150	126.407836247569	181.00544345798
7	66400000	66400150	202.275540307529	209.393598220777
7	66600000	66600150	192.709326093222	218.185473361518
7	66800000	66800150	188.502620739286	208.583291515242
7	67000000	67000150	230.603237064528	204.21397384489
7	67200000	67200150	177.45074311462	207.935873442329
7	67400000	67400150	175.89167664566	176.513780897949
7	67600000	67600150	198.806980083975	209.471772972029
7	67800000	67800150	220.967693540285	202.672686497681
7	68000000	68000150	189.977498438633	201.676556689199
7	68200000	68200150	146.215509424611	179.966584430076
7	68400000	68400150	189.100927159235	209.433452330995
7	68600000	68600150	186.30150228916	210.159770620521
7	68800000	68800150	274.964700103763	209.897327877115
7	69000000	69000150	192.477461688644	176.693931978662
7	69200000	69200150	172.911462117788	179.868030059151
7	69400000	69400150	176.666285658635	175.922874116804
7	69600000	69600150	252.336673425657	220.713671215344
7	69800000	69800150	185.722248300253	175.652527075727
7	70000000	70000150	184.440110702778	177.593914361205
7	70200000	70200150	176.887194091765	216.160872962791
7	70400000	70400150	195.073903129955	199.338185833767
7	70600000	70600150	136.978134405001	178.853406372946
7	70800000	70800150	213.949633222345	218.310557631776
7	71000000	71000150	165.753772821698	182.895995117724
7	71200000	71200150	169.12502788642	202.472880820278
7	71400000	71400150	232.594379617265	202.598514419515
7	71600000	71600150	222.266605579587	183.706598624121
7	71800000	71800150	175.10623502791	181.728873914108
7	72000000	72000150	204.785154632419	213.327381247655
7	72200000	72200150	166.983236459472	177.779459115118
7	72400000	72400150	228.268762439306	211.014803044964
7	72600000	72600150	195.424872990779	199.004408868495
7	72800000	72800150	184.0128303533	179.906304355245
7	73000000	73000150	170.707492861444	218.170824903063
7	73200000	73200150	211.064228971594	199.247920676135
7	73400000	73400150	162.654615740632	182.840043189935
7	73600000	73600150	269.444349995617	224.658207641914
7	73800000	73800150	192.787561385774	198.918883758597
7	74000000	74000150	247.87753267084	222.55613070447
7	74200000	74200150	242.410529186263	216.897043830249
7	74400000	74400150	147.204333968015	180.877095239703
7	74600000	74600150	185.136775082691	211.931099568028
7	74800000	74800150	200.627482032179	222.782351821661
7	75000000	75000150	200.772166025219	218.140444718301
7	75200000	75200150	167.42479645581	176.390771742444
7	75400000	75400150	185.80208484447	211.060529004317
7	75600000	75600150	182.64702344621	211.391284572892
7	75800000	75800150	188.147466276353	196.946213801857
7	76000000	76000150	150.734759727139	191.745558660477
7	76200000	76200150	172.210577914956	188.104021770414
7	76400000	76400150	221.278281835384	197.944945911877
7	76600000	76600150	268.902105006224	210.552176437341
7	76800000	76800150	246.800672141198	210.039975366089
7	77000000	77000150	223.663957039881	217.37257798668
7	77200000	77200150	280.492772326566	187.10389866028
7	77400000	77400150	186.016977374739	219.309219869319
7	77600000	77600150	222.152846517125	205.979390628636
7	77800000	77800150	222.258882298014	208.302676130552
7	78000000	78000150	248.880973765804	217.272952280473
7	78200000	78200150	142.710878883635	176.960497454274
7	78400000	78400150	222.506301360233	208.591513952706
7	78600000	78600150	203.398386831114	207.44088133797
7	78800000	78800150	209.510756447529	210.430166334845
7	79000000	79000150	214.036868549544	186.599662527442
7	79200000	79200150	196.021823542227	207.694801676553
7	79400000	79400150	172.237775453338	222.369935363531
7	79600000	79600150	197.243176174985	176.579079218209
7	79800000	79800150	216.742494079364	220.669994014315
7	80000000	80000150	186.55144787933	195.403072168119
7	80200000	80200150	179.445786824072	187.629698798992
7	80400000	80400150	211.038569053453	200.975852785632
7	80600000	80600150	216.357284915297	213.384493335616
7	80800000	80800150	184.749515195277	181.974065885879
7	81000000	81000150	222.028793828602	206.122330727521
7	81200000	81200150	173.13896311073	191.589643189218
7	81400000	81400150	241.588789238613	205.011501780245
7	81600000	81600150	204.345061322364	185.522929031868
7	81800000	81800150	177.653185846958	216.000534768682
7	82000000	82000150	305.343344867057	219.452503661159
7	82200000	82200150	165.156506372941	190.383772936184
7	82400000	82400150	257.005530099806	219.819750019815
7	82600000	82600150	217.292069912525	206.25576141756
7	82800000	82800150	170.833644677315	187.683735671453
7	83000000	83000150	233.613552038856	221.927595848683
7	83200000	83200150	190.328878190696	193.459711165633
7	83400000	83400150	202.970660364873	183.292129950132
7	83600000	83600150	233.524185413273	192.627585364971
7	83800000	83800150	182.847315607758	192.536602949258
7	84000000	84000150	208.151857748234	223.331336979754
7	84200000	84200150	188.109608442882	193.399155011866
7	84400000	84400150	186.048297634818	205.043962609489
7	84600000	84600150	177.926314392983	205.533289618324
7	84800000	84800150	185.36397478548	193.992996506859
7	85000000	85000150	188.172041750521	181.602324859705
7	85200000	85200150	207.52133317173	223.890655511059
7	85400000	85400150	253.70060802589	223.835780203808
7	85600000	85600150	166.772309222317	196.168963378295
7	85800000	85800150	228.234074535705	212.474697164726
7	86000000	86000150	236.512844424515	221.890712471213
7	86200000	86200150	221.69921568469	181.636306480505
7	86400000	86400150	280.952378776053	223.394286783878
7	86600000	86600150	178.540911339864	209.685973776504
7	86800000	86800150	221.267117312312	220.561647368595
7	87000000	87000150	226.056342037254	182.340460235719
7	87200000	87200150	253.078526730701	202.228957111947
7	87400000	87400150	224.127453580546	188.818883418571
7	87600000	87600150	211.703591733032	219.926329248119
7	87800000	87800150	188.871786580657	212.483876768965
7	88000000	88000150	193.285394728839	184.984082181472
7	88200000	88200150	175.343041700458	183.250776666682
7	88400000	88400150	209.112854067407	221.047112159431
7	88600000	88600150	151.884231063854	188.031234126538
7	88800000	88800150	157.186769483194	221.093413897324
7	89000000	89000150	228.715275001459	218.588646838907
7	89200000	89200150	152.56942803569	198.758644971531
7	89400000	89400150	208.760170291791	196.952882863116
7	89600000	89600150	200.049218649521	187.895221170038
7	89800000	89800150	193.770885408623	191.21702684788
7	90000000	90000150	154.65930217074	189.846783468965
7	90200000	90200150	204.953841695881	222.167302109301
7	90400000	90400150	203.512724290637	176.94002778735
7	90600000	90600150	232.8265411303	203.683194471523
7	90800000	90800150	243.670852884651	209.70177113777
7	91000000	91000150	162.023405915593	199.712642701343
7	91200000	91200150	237.395072886064	211.385362921283
7	91400000	91400150	170.515625429529	182.845268386882
7	91600000	91600150	195.863604018776	184.060627035797
7	91800000	91800150	233.316958760585	215.853676421102
7	92000000	92000150	199.745378292014	220.161974756047
7	92200000	92200150	204.699450907173	218.794057681225
7	92400000	92400150	214.603829991631	224.509746790864
7	92600000	92600150	232.213136637253	207.602850941475
7	92800000	92800150	228.463577079893	194.049445411656
7	93000000	93000150	229.344255307165	195.193556789309
7	93200000	93200150	217.817491383591	181.068997445982
7	93400000	93400150	172.571345087245	196.872092725243
7	93600000	93600150	239.975268682375	222.321683284827
7	93800000	93800150	210.439578774114	185.816389764659
7	94000000	94000150	210.747983262047	177.308322757017
7	94200000	94200150	187.816832141316	197.626568831038
7	94400000	94400150	150.058150166893	177.956807916053
7	94600000	94600150	238.245563253679	185.398778668605
7	94800000	94800150	180.428304055506	188.337285572197
7	95000000	95000150	203.152839210114	195.243020157795
7	95200000	95200150	149.142713354527	180.541008373257
7	95400000	95400150	169.036340307698	218.418551888317
7	95600000	95600150	218.719107849746	217.363677569665
7	95800000	95800150	194.864262048485	200.255090545397
7	96000000	96000150	245.191446956121	209.146502765361
7	96200000	96200150	283.017215833169	220.345626457129
7	96400000	96400150	215.547700533813	186.942433798686
7	96600000	96600150	166.948208048085	214.025727915578
7	96800000	96800150	199.273950111521	215.427375747822
7	97000000	97000150	195.625944520985	219.86319249263
7	97200000	97200150	209.228899595852	218.387002230156
7	97400000	97400150	181.457640899377	176.933525979985
7	97600000	97600150	227.492458858344	204.147276899312
7	97800000	97800150	215.219091178497	200.539278425276
